,LapTime,Driver,LapNumber,Stint,Compound,TyreLife,Team,TrackStatus,Position,FastestQualifyingLapTime
895,99090.0,MSC,56.0,3.0,SOFT,23.0,Haas F1 Team,1,12.0,91998.0
896,100498.0,MSC,57.0,3.0,SOFT,24.0,Haas F1 Team,2,11.0,91998.0
897,101006.0,SAI,1.0,1.0,SOFT,4.0,Ferrari,1,3.0,90687.0
898,98649.0,SAI,2.0,1.0,SOFT,5.0,Ferrari,1,3.0,90687.0
899,99049.0,SAI,3.0,1.0,SOFT,6.0,Ferrari,1,3.0,90687.0
900,98923.0,SAI,4.0,1.0,SOFT,7.0,Ferrari,1,3.0,90687.0
901,99101.0,SAI,5.0,1.0,SOFT,8.0,Ferrari,1,3.0,90687.0
902,99594.0,SAI,6.0,1.0,SOFT,9.0,Ferrari,1,3.0,90687.0
903,99588.0,SAI,7.0,1.0,SOFT,10.0,Ferrari,1,3.0,90687.0
904,99275.0,SAI,8.0,1.0,SOFT,11.0,Ferrari,1,3.0,90687.0
905,99424.0,SAI,9.0,1.0,SOFT,12.0,Ferrari,1,3.0,90687.0
906,99682.0,SAI,10.0,1.0,SOFT,13.0,Ferrari,1,3.0,90687.0
907,99942.0,SAI,11.0,1.0,SOFT,14.0,Ferrari,1,3.0,90687.0
908,100097.0,SAI,12.0,1.0,SOFT,15.0,Ferrari,1,3.0,90687.0
909,100165.0,SAI,13.0,1.0,SOFT,16.0,Ferrari,1,3.0,90687.0
910,103029.0,SAI,14.0,1.0,SOFT,17.0,Ferrari,2,4.0,90687.0
911,118327.0,SAI,15.0,2.0,SOFT,1.0,Ferrari,2,5.0,90687.0
912,97477.0,SAI,16.0,2.0,SOFT,2.0,Ferrari,1,3.0,90687.0
913,97172.0,SAI,17.0,2.0,SOFT,3.0,Ferrari,1,3.0,90687.0
914,97561.0,SAI,18.0,2.0,SOFT,4.0,Ferrari,1,3.0,90687.0
915,97581.0,SAI,19.0,2.0,SOFT,5.0,Ferrari,1,3.0,90687.0
916,98059.0,SAI,20.0,2.0,SOFT,6.0,Ferrari,1,3.0,90687.0
917,97721.0,SAI,21.0,2.0,SOFT,7.0,Ferrari,1,3.0,90687.0
918,97914.0,SAI,22.0,2.0,SOFT,8.0,Ferrari,1,3.0,90687.0
919,98244.0,SAI,23.0,2.0,SOFT,9.0,Ferrari,1,3.0,90687.0
920,98242.0,SAI,24.0,2.0,SOFT,10.0,Ferrari,1,3.0,90687.0
921,98264.0,SAI,25.0,2.0,SOFT,11.0,Ferrari,1,3.0,90687.0
922,98444.0,SAI,26.0,2.0,SOFT,12.0,Ferrari,1,3.0,90687.0
923,98846.0,SAI,27.0,2.0,SOFT,13.0,Ferrari,1,3.0,90687.0
924,98729.0,SAI,28.0,2.0,SOFT,14.0,Ferrari,1,3.0,90687.0
925,98953.0,SAI,29.0,2.0,SOFT,15.0,Ferrari,1,3.0,90687.0
926,99004.0,SAI,30.0,2.0,SOFT,16.0,Ferrari,1,3.0,90687.0
927,99105.0,SAI,31.0,2.0,SOFT,17.0,Ferrari,1,2.0,90687.0
928,99386.0,SAI,32.0,2.0,SOFT,18.0,Ferrari,1,1.0,90687.0
929,101915.0,SAI,33.0,2.0,SOFT,19.0,Ferrari,1,1.0,90687.0
930,117101.0,SAI,34.0,3.0,MEDIUM,1.0,Ferrari,1,3.0,90687.0
931,96454.0,SAI,35.0,3.0,MEDIUM,2.0,Ferrari,1,3.0,90687.0
932,96600.0,SAI,36.0,3.0,MEDIUM,3.0,Ferrari,1,3.0,90687.0
933,96893.0,SAI,37.0,3.0,MEDIUM,4.0,Ferrari,1,3.0,90687.0
934,97012.0,SAI,38.0,3.0,MEDIUM,5.0,Ferrari,1,3.0,90687.0
935,97044.0,SAI,39.0,3.0,MEDIUM,6.0,Ferrari,1,3.0,90687.0
936,97271.0,SAI,40.0,3.0,MEDIUM,7.0,Ferrari,1,3.0,90687.0
937,96771.0,SAI,41.0,3.0,MEDIUM,8.0,Ferrari,1,3.0,90687.0
938,97269.0,SAI,42.0,3.0,MEDIUM,9.0,Ferrari,1,3.0,90687.0
939,97260.0,SAI,43.0,3.0,MEDIUM,10.0,Ferrari,1,3.0,90687.0
940,99699.0,SAI,44.0,3.0,MEDIUM,11.0,Ferrari,1,2.0,90687.0
941,123686.0,SAI,45.0,4.0,SOFT,4.0,Ferrari,6,3.0,90687.0
942,128330.99999999999,SAI,46.0,4.0,SOFT,5.0,Ferrari,64,3.0,90687.0
943,132959.0,SAI,47.0,4.0,SOFT,6.0,Ferrari,4,3.0,90687.0
944,135797.0,SAI,48.0,4.0,SOFT,7.0,Ferrari,4,3.0,90687.0
945,144765.0,SAI,49.0,4.0,SOFT,8.0,Ferrari,4,3.0,90687.0
946,143514.0,SAI,50.0,4.0,SOFT,9.0,Ferrari,4,3.0,90687.0
947,95992.0,SAI,51.0,4.0,SOFT,10.0,Ferrari,1,3.0,90687.0
948,95740.0,SAI,52.0,4.0,SOFT,11.0,Ferrari,1,3.0,90687.0
949,95880.0,SAI,53.0,4.0,SOFT,12.0,Ferrari,1,3.0,90687.0
950,96565.0,SAI,54.0,4.0,SOFT,13.0,Ferrari,1,2.0,90687.0
951,96075.0,SAI,55.0,4.0,SOFT,14.0,Ferrari,1,2.0,90687.0
952,95767.0,SAI,56.0,4.0,SOFT,15.0,Ferrari,1,2.0,90687.0
953,96269.0,SAI,57.0,4.0,SOFT,16.0,Ferrari,1,2.0,90687.0
954,111134.0,LAT,1.0,1.0,SOFT,1.0,Williams,1,18.0,93634.0
955,102298.0,LAT,2.0,1.0,SOFT,2.0,Williams,1,19.0,93634.0
956,101668.0,LAT,3.0,1.0,SOFT,3.0,Williams,1,19.0,93634.0
957,101947.0,LAT,4.0,1.0,SOFT,4.0,Williams,1,19.0,93634.0
958,101678.0,LAT,5.0,1.0,SOFT,5.0,Williams,1,19.0,93634.0
959,102945.0,LAT,6.0,1.0,SOFT,6.0,Williams,1,20.0,93634.0
960,102065.0,LAT,7.0,1.0,SOFT,7.0,Williams,1,19.0,93634.0
961,101931.0,LAT,8.0,1.0,SOFT,8.0,Williams,1,19.0,93634.0
962,102473.0,LAT,9.0,1.0,SOFT,9.0,Williams,1,19.0,93634.0
963,102678.0,LAT,10.0,1.0,SOFT,10.0,Williams,1,19.0,93634.0
964,102822.0,LAT,11.0,1.0,SOFT,11.0,Williams,1,19.0,93634.0
965,103492.0,LAT,12.0,1.0,SOFT,12.0,Williams,1,19.0,93634.0
966,103360.0,LAT,13.0,1.0,SOFT,13.0,Williams,1,19.0,93634.0
967,105315.0,LAT,14.0,1.0,SOFT,14.0,Williams,2,18.0,93634.0
968,118534.0,LAT,15.0,2.0,SOFT,1.0,Williams,1,20.0,93634.0
969,99239.0,LAT,16.0,2.0,SOFT,2.0,Williams,1,20.0,93634.0
970,99655.0,LAT,17.0,2.0,SOFT,3.0,Williams,1,20.0,93634.0
971,100272.0,LAT,18.0,2.0,SOFT,4.0,Williams,1,19.0,93634.0
972,100245.0,LAT,19.0,2.0,SOFT,5.0,Williams,1,18.0,93634.0
973,100489.0,LAT,20.0,2.0,SOFT,6.0,Williams,1,17.0,93634.0
974,101735.0,LAT,21.0,2.0,SOFT,7.0,Williams,1,18.0,93634.0
975,101036.0,LAT,22.0,2.0,SOFT,8.0,Williams,1,18.0,93634.0
976,101284.0,LAT,23.0,2.0,SOFT,9.0,Williams,1,18.0,93634.0
977,101118.0,LAT,24.0,2.0,SOFT,10.0,Williams,1,18.0,93634.0
978,101031.0,LAT,25.0,2.0,SOFT,11.0,Williams,1,17.0,93634.0
979,101161.0,LAT,26.0,2.0,SOFT,12.0,Williams,1,17.0,93634.0
980,101182.0,LAT,27.0,2.0,SOFT,13.0,Williams,1,17.0,93634.0
981,102810.0,LAT,28.0,2.0,SOFT,14.0,Williams,1,18.0,93634.0
982,102572.0,LAT,29.0,2.0,SOFT,15.0,Williams,1,18.0,93634.0
983,102106.0,LAT,30.0,2.0,SOFT,16.0,Williams,1,18.0,93634.0
984,101888.0,LAT,31.0,2.0,SOFT,17.0,Williams,1,18.0,93634.0
985,104577.0,LAT,32.0,2.0,SOFT,18.0,Williams,1,20.0,93634.0
986,123320.0,LAT,33.0,3.0,MEDIUM,1.0,Williams,1,20.0,93634.0
987,99285.0,LAT,34.0,3.0,MEDIUM,2.0,Williams,1,20.0,93634.0
988,99763.0,LAT,35.0,3.0,MEDIUM,3.0,Williams,1,20.0,93634.0
989,99455.0,LAT,36.0,3.0,MEDIUM,4.0,Williams,1,20.0,93634.0
990,101384.0,LAT,37.0,3.0,MEDIUM,5.0,Williams,1,20.0,93634.0
991,99891.0,LAT,38.0,3.0,MEDIUM,6.0,Williams,1,19.0,93634.0
992,100258.0,LAT,39.0,3.0,MEDIUM,7.0,Williams,1,19.0,93634.0
993,100219.0,LAT,40.0,3.0,MEDIUM,8.0,Williams,1,19.0,93634.0
994,99797.0,LAT,41.0,3.0,MEDIUM,9.0,Williams,1,19.0,93634.0
995,99937.0,LAT,42.0,3.0,MEDIUM,10.0,Williams,1,18.0,93634.0
996,100899.0,LAT,43.0,3.0,MEDIUM,11.0,Williams,1,19.0,93634.0
997,111928.0,LAT,44.0,3.0,MEDIUM,12.0,Williams,64,19.0,93634.0
998,131603.0,LAT,45.0,3.0,MEDIUM,13.0,Williams,4,17.0,93634.0
999,138301.0,LAT,46.0,4.0,SOFT,4.0,Williams,4,18.0,93634.0
1000,120201.0,LAT,47.0,4.0,SOFT,5.0,Williams,4,18.0,93634.0
1001,113396.0,LAT,48.0,4.0,SOFT,6.0,Williams,4,18.0,93634.0
1002,98651.0,LAT,49.0,4.0,SOFT,7.0,Williams,4,18.0,93634.0
1003,98335.0,LAT,50.0,4.0,SOFT,8.0,Williams,4,18.0,93634.0
1004,98251.0,LAT,51.0,4.0,SOFT,9.0,Williams,1,18.0,93634.0
1005,98466.0,LAT,52.0,4.0,SOFT,10.0,Williams,1,18.0,93634.0
1006,98452.0,LAT,53.0,4.0,SOFT,11.0,Williams,1,18.0,93634.0
1007,98707.0,LAT,54.0,4.0,SOFT,12.0,Williams,1,18.0,93634.0
1008,99119.0,LAT,55.0,4.0,SOFT,13.0,Williams,1,17.0,93634.0
1009,99145.0,LAT,56.0,4.0,SOFT,14.0,Williams,1,17.0,93634.0
1010,99876.0,LAT,57.0,4.0,SOFT,15.0,Williams,2,16.0,93634.0
1011,103445.0,RUS,1.0,1.0,SOFT,4.0,Mercedes,1,7.0,91252.0
1012,99694.0,RUS,2.0,1.0,SOFT,5.0,Mercedes,1,7.0,91252.0
1013,99725.0,RUS,3.0,1.0,SOFT,6.0,Mercedes,1,7.0,91252.0
1014,99772.0,RUS,4.0,1.0,SOFT,7.0,Mercedes,1,7.0,91252.0
1015,99041.0,RUS,5.0,1.0,SOFT,8.0,Mercedes,1,6.0,91252.0
1016,99605.0,RUS,6.0,1.0,SOFT,9.0,Mercedes,1,6.0,91252.0
1017,99934.0,RUS,7.0,1.0,SOFT,10.0,Mercedes,1,6.0,91252.0
1018,99729.0,RUS,8.0,1.0,SOFT,11.0,Mercedes,1,6.0,91252.0
1019,100158.0,RUS,9.0,1.0,SOFT,12.0,Mercedes,1,6.0,91252.0
1020,100236.0,RUS,10.0,1.0,SOFT,13.0,Mercedes,1,6.0,91252.0
1021,100358.0,RUS,11.0,1.0,SOFT,14.0,Mercedes,1,6.0,91252.0
1022,100215.0,RUS,12.0,1.0,SOFT,15.0,Mercedes,1,5.0,91252.0
1023,100448.0,RUS,13.0,1.0,SOFT,16.0,Mercedes,1,5.0,91252.0
1024,100409.0,RUS,14.0,1.0,SOFT,17.0,Mercedes,2,5.0,91252.0
1025,103097.0,RUS,15.0,1.0,SOFT,18.0,Mercedes,2,3.0,91252.0
1026,122370.0,RUS,16.0,2.0,HARD,2.0,Mercedes,1,6.0,91252.0
1027,98089.0,RUS,17.0,2.0,HARD,3.0,Mercedes,1,6.0,91252.0
1028,98114.0,RUS,18.0,2.0,HARD,4.0,Mercedes,1,6.0,91252.0
1029,98307.0,RUS,19.0,2.0,HARD,5.0,Mercedes,1,6.0,91252.0
1030,98148.0,RUS,20.0,2.0,HARD,6.0,Mercedes,1,6.0,91252.0
1031,98633.0,RUS,21.0,2.0,HARD,7.0,Mercedes,1,6.0,91252.0
1032,98567.0,RUS,22.0,2.0,HARD,8.0,Mercedes,1,6.0,91252.0
1033,98896.0,RUS,23.0,2.0,HARD,9.0,Mercedes,1,6.0,91252.0
1034,99286.0,RUS,24.0,2.0,HARD,10.0,Mercedes,1,6.0,91252.0
1035,99165.0,RUS,25.0,2.0,HARD,11.0,Mercedes,1,6.0,91252.0
1036,99306.0,RUS,26.0,2.0,HARD,12.0,Mercedes,1,6.0,91252.0
1037,99096.0,RUS,27.0,2.0,HARD,13.0,Mercedes,1,6.0,91252.0
1038,99297.0,RUS,28.0,2.0,HARD,14.0,Mercedes,1,5.0,91252.0
1039,99274.0,RUS,29.0,2.0,HARD,15.0,Mercedes,1,5.0,91252.0
1040,99454.0,RUS,30.0,2.0,HARD,16.0,Mercedes,1,5.0,91252.0
1041,99438.0,RUS,31.0,2.0,HARD,17.0,Mercedes,1,5.0,91252.0
1042,99738.0,RUS,32.0,2.0,HARD,18.0,Mercedes,1,5.0,91252.0
1043,101830.0,RUS,33.0,2.0,HARD,19.0,Mercedes,1,5.0,91252.0
1044,119638.0,RUS,34.0,3.0,MEDIUM,1.0,Mercedes,1,7.0,91252.0
1045,97216.0,RUS,35.0,3.0,MEDIUM,2.0,Mercedes,1,6.0,91252.0
1046,97527.0,RUS,36.0,3.0,MEDIUM,3.0,Mercedes,1,6.0,91252.0
1047,97753.0,RUS,37.0,3.0,MEDIUM,4.0,Mercedes,1,6.0,91252.0
1048,97792.0,RUS,38.0,3.0,MEDIUM,5.0,Mercedes,1,6.0,91252.0
1049,97721.0,RUS,39.0,3.0,MEDIUM,6.0,Mercedes,1,6.0,91252.0
1050,97790.0,RUS,40.0,3.0,MEDIUM,7.0,Mercedes,1,6.0,91252.0
1051,97783.0,RUS,41.0,3.0,MEDIUM,8.0,Mercedes,1,6.0,91252.0
1052,98111.0,RUS,42.0,3.0,MEDIUM,9.0,Mercedes,1,6.0,91252.0
1053,98747.0,RUS,43.0,3.0,MEDIUM,10.0,Mercedes,1,6.0,91252.0
1054,98297.0,RUS,44.0,3.0,MEDIUM,11.0,Mercedes,1,6.0,91252.0
1055,108988.0,RUS,45.0,3.0,MEDIUM,12.0,Mercedes,64,5.0,91252.0
1056,,RUS,46.0,4.0,SOFT,3.0,Mercedes,4,6.0,91252.0
1057,120695.0,RUS,47.0,4.0,SOFT,4.0,Mercedes,4,6.0,91252.0
1058,120209.0,RUS,48.0,4.0,SOFT,5.0,Mercedes,4,6.0,91252.0
1059,138375.0,RUS,49.0,4.0,SOFT,6.0,Mercedes,4,6.0,91252.0
1060,138204.0,RUS,50.0,4.0,SOFT,7.0,Mercedes,4,6.0,91252.0
1061,96940.0,RUS,51.0,4.0,SOFT,8.0,Mercedes,1,6.0,91252.0
1062,96529.0,RUS,52.0,4.0,SOFT,9.0,Mercedes,1,6.0,91252.0
1063,96367.0,RUS,53.0,4.0,SOFT,10.0,Mercedes,1,6.0,91252.0
1064,96592.0,RUS,54.0,4.0,SOFT,11.0,Mercedes,1,5.0,91252.0
1065,96395.0,RUS,55.0,4.0,SOFT,12.0,Mercedes,1,5.0,91252.0
1066,96302.0,RUS,56.0,4.0,SOFT,13.0,Mercedes,1,5.0,91252.0
1067,97401.0,RUS,57.0,4.0,SOFT,14.0,Mercedes,1,4.0,91252.0
1068,109195.0,BOT,1.0,1.0,SOFT,4.0,Alfa Romeo,1,14.0,91560.0
1069,100817.0,BOT,2.0,1.0,SOFT,5.0,Alfa Romeo,1,14.0,91560.0
1070,100732.0,BOT,3.0,1.0,SOFT,6.0,Alfa Romeo,1,14.0,91560.0
1071,101127.0,BOT,4.0,1.0,SOFT,7.0,Alfa Romeo,1,14.0,91560.0
1072,101817.0,BOT,5.0,1.0,SOFT,8.0,Alfa Romeo,1,14.0,91560.0
1073,101003.0,BOT,6.0,1.0,SOFT,9.0,Alfa Romeo,1,13.0,91560.0
1074,101287.0,BOT,7.0,1.0,SOFT,10.0,Alfa Romeo,1,13.0,91560.0
1075,101606.0,BOT,8.0,1.0,SOFT,11.0,Alfa Romeo,1,12.0,91560.0
1076,100586.0,BOT,9.0,1.0,SOFT,12.0,Alfa Romeo,1,12.0,91560.0
1077,100788.0,BOT,10.0,1.0,SOFT,13.0,Alfa Romeo,1,12.0,91560.0
1078,101075.0,BOT,11.0,1.0,SOFT,14.0,Alfa Romeo,1,12.0,91560.0
1079,101073.0,BOT,12.0,1.0,SOFT,15.0,Alfa Romeo,1,10.0,91560.0
1080,101291.0,BOT,13.0,1.0,SOFT,16.0,Alfa Romeo,1,10.0,91560.0
1081,103736.0,BOT,14.0,1.0,SOFT,17.0,Alfa Romeo,2,11.0,91560.0
1082,120669.0,BOT,15.0,2.0,MEDIUM,1.0,Alfa Romeo,1,17.0,91560.0
1083,100259.0,BOT,16.0,2.0,MEDIUM,2.0,Alfa Romeo,1,16.0,91560.0
1084,100103.0,BOT,17.0,2.0,MEDIUM,3.0,Alfa Romeo,1,13.0,91560.0
1085,98901.0,BOT,18.0,2.0,MEDIUM,4.0,Alfa Romeo,1,13.0,91560.0
1086,98831.0,BOT,19.0,2.0,MEDIUM,5.0,Alfa Romeo,1,12.0,91560.0
1087,98960.0,BOT,20.0,2.0,MEDIUM,6.0,Alfa Romeo,1,12.0,91560.0
1088,99279.0,BOT,21.0,2.0,MEDIUM,7.0,Alfa Romeo,1,12.0,91560.0
1089,99774.0,BOT,22.0,2.0,MEDIUM,8.0,Alfa Romeo,1,12.0,91560.0
1090,99339.0,BOT,23.0,2.0,MEDIUM,9.0,Alfa Romeo,1,12.0,91560.0
1091,99650.0,BOT,24.0,2.0,MEDIUM,10.0,Alfa Romeo,1,12.0,91560.0
1092,100341.0,BOT,25.0,2.0,MEDIUM,11.0,Alfa Romeo,1,12.0,91560.0
1093,99777.0,BOT,26.0,2.0,MEDIUM,12.0,Alfa Romeo,1,11.0,91560.0
1094,100338.0,BOT,27.0,2.0,MEDIUM,13.0,Alfa Romeo,1,11.0,91560.0
1095,99880.0,BOT,28.0,2.0,MEDIUM,14.0,Alfa Romeo,1,11.0,91560.0
1096,100641.0,BOT,29.0,2.0,MEDIUM,15.0,Alfa Romeo,1,10.0,91560.0
1097,99268.0,BOT,30.0,2.0,MEDIUM,16.0,Alfa Romeo,1,10.0,91560.0
1098,99806.0,BOT,31.0,2.0,MEDIUM,17.0,Alfa Romeo,1,9.0,91560.0
1099,99650.0,BOT,32.0,2.0,MEDIUM,18.0,Alfa Romeo,1,9.0,91560.0
1100,99815.0,BOT,33.0,2.0,MEDIUM,19.0,Alfa Romeo,1,8.0,91560.0
1101,99739.0,BOT,34.0,2.0,MEDIUM,20.0,Alfa Romeo,1,8.0,91560.0
1102,99619.0,BOT,35.0,2.0,MEDIUM,21.0,Alfa Romeo,1,7.0,91560.0
1103,102299.0,BOT,36.0,2.0,MEDIUM,22.0,Alfa Romeo,1,7.0,91560.0
1104,118899.0,BOT,37.0,3.0,MEDIUM,1.0,Alfa Romeo,1,13.0,91560.0
1105,96641.0,BOT,38.0,3.0,MEDIUM,2.0,Alfa Romeo,1,12.0,91560.0
1106,97067.0,BOT,39.0,3.0,MEDIUM,3.0,Alfa Romeo,1,12.0,91560.0
1107,97497.0,BOT,40.0,3.0,MEDIUM,4.0,Alfa Romeo,1,12.0,91560.0
1108,97687.0,BOT,41.0,3.0,MEDIUM,5.0,Alfa Romeo,1,12.0,91560.0
1109,97498.0,BOT,42.0,3.0,MEDIUM,6.0,Alfa Romeo,1,11.0,91560.0
1110,98681.0,BOT,43.0,3.0,MEDIUM,7.0,Alfa Romeo,1,11.0,91560.0
1111,98386.0,BOT,44.0,3.0,MEDIUM,8.0,Alfa Romeo,1,9.0,91560.0
1112,121176.0,BOT,45.0,3.0,MEDIUM,9.0,Alfa Romeo,64,8.0,91560.0
1113,148768.0,BOT,46.0,4.0,SOFT,3.0,Alfa Romeo,4,8.0,91560.0
1114,106020.0,BOT,47.0,4.0,SOFT,4.0,Alfa Romeo,4,8.0,91560.0
1115,105024.0,BOT,48.0,4.0,SOFT,5.0,Alfa Romeo,4,8.0,91560.0
1116,126323.0,BOT,49.0,4.0,SOFT,6.0,Alfa Romeo,4,8.0,91560.0
1117,136411.0,BOT,50.0,4.0,SOFT,7.0,Alfa Romeo,4,8.0,91560.0
1118,97589.0,BOT,51.0,4.0,SOFT,8.0,Alfa Romeo,1,8.0,91560.0
1119,97060.0,BOT,52.0,4.0,SOFT,9.0,Alfa Romeo,1,8.0,91560.0
1120,96599.0,BOT,53.0,4.0,SOFT,10.0,Alfa Romeo,1,8.0,91560.0
1121,96959.0,BOT,54.0,4.0,SOFT,11.0,Alfa Romeo,1,7.0,91560.0
1122,97217.0,BOT,55.0,4.0,SOFT,12.0,Alfa Romeo,1,7.0,91560.0
1123,97260.0,BOT,56.0,4.0,SOFT,13.0,Alfa Romeo,1,7.0,91560.0
1124,97870.0,BOT,57.0,4.0,SOFT,14.0,Alfa Romeo,1,6.0,91560.0
